sample_id, sample_time_start, sample_time_end, port_0_rx_bytes, port_0_tx_bytes, port_0_rx_packets, port_0_tx_packets, pcie_link_latency_total_read_packets, pcie_link_latency_total_read_ns, pcie_link_latency_max_read_ns, pcie_link_latency_min_read_ns
7979,1284273.44371252,1284273.44408044, 22652518062195, 9567873791861026, 237326809514, 8900281223030, 1072, 665498, 983, 480
7980,1284273.44471342,1284273.44508184, 22652518063195, 9567873793089378, 237326809524, 8900281224166, 1073, 658112, 975, 487
7981,1284273.44571860,1284273.44608622, 22652518064195, 9567873794322044, 237326809534, 8900281225305, 1065, 658808, 1000, 485
7982,1284273.44673316,1284273.44710280, 22652518065195, 9567873795567740, 237326809544, 8900281226459, 1080, 664042, 1000, 483
7983,1284273.44774340,1284273.44811188, 22652518065995, 9567873796808264, 237326809554, 8900281227604, 1076, 661123, 1044, 483
7984,1284273.44875154,1284273.44912072, 22652518066995, 9567873798044858, 237326809562, 8900281228747, 1076, 652914, 973, 482
7985,1284273.44976426,1284273.45013246, 22652518067995, 9567873799288256, 237326809572, 8900281229895, 1076, 664483, 1014, 483
7986,1284273.45077992,1284273.45114956, 22652518068995, 9567873800534720, 237326809582, 8900281231049, 1088, 671500, 1008, 487
7987,1284273.45179416,1284273.45216314, 22652518069795, 9567873801779652, 237326809592, 8900281232199, 1083, 661371, 976, 485
7988,1284273.45280002,1284273.45316820, 22652518070795, 9567873803013946, 237326809602, 8900281233339, 1076, 665691, 1035, 483
7989,1284273.45381624,1284273.45418470, 22652518071795, 9567873804261656, 237326809610, 8900281234492, 1078, 658185, 1001, 485
7990,1284273.45481952,1284273.45518876, 22652518072795, 9567873805495088, 237326809620, 8900281235631, 1064, 655716, 989, 485
7991,1284273.45582594,1284273.45619474, 22652518073795, 9567873806729190, 237326809630, 8900281236772, 1072, 659285, 987, 482
7992,1284273.45683040,1284273.45719976, 22652518074595, 9567873807962624, 237326809640, 8900281237911, 1072, 653964, 991, 483
7993,1284273.45784330,1284273.45821104, 22652518075595, 9567873809204584, 237326809648, 8900281239058, 1082, 663019, 989, 483
7994,1284273.45884868,1284273.45921700, 22652518076595, 9567873810438494, 237326809658, 8900281240199, 1065, 659646, 987, 485
7995,1284273.45986340,1284273.46023216, 22652518077395, 9567873811685152, 237326809668, 8900281241352, 1079, 655748, 992, 483
7996,1284273.46086752,1284273.46123710, 22652518078395, 9567873812917434, 237326809678, 8900281242491, 1071, 653589, 989, 483
7997,1284273.46187262,1284273.46224204, 22652518079395, 9567873814151056, 237326809686, 8900281243630, 1075, 661994, 987, 483
7998,1284273.46288442,1284273.46325300, 22652518080395, 9567873815392154, 237326809696, 8900281244777, 1079, 664103, 1016, 485
7999,1284273.46389094,1284273.46425910, 22652518081395, 9567873816627120, 237326809706, 8900281245919, 1070, 659619, 982, 487
8000,1284273.46490730,1284273.46527524, 22652518082195, 9567873817874064, 237326809716, 8900281247072, 1082, 668217, 998, 483
8001,1284273.46591576,1284273.46628378, 22652518083195, 9567873819111616, 237326809726, 8900281248216, 1075, 662692, 983, 482
8002,1284273.46692838,1284273.46729600, 22652518084195, 9567873820354438, 237326809734, 8900281249363, 1084, 666187, 992, 485
8003,1284273.46794232,1284273.46830988, 22652518085195, 9567873821599178, 237326809744, 8900281250514, 1087, 669392, 1051, 485
8004,1284273.46895880,1284273.46932666, 22652518085995, 9567873822846410, 237326809754, 8900281251667, 1084, 667237, 998, 485
8005,1284273.46996260,1284273.47033008, 22652518086995, 9567873824077828, 237326809764, 8900281252805, 1070, 656194, 998, 482
8006,1284273.47097670,1284273.47134408, 22652518087995, 9567873825322568, 237326809774, 8900281253955, 1080, 656101, 991, 482
8007,1284273.47198246,1284273.47234986, 22652518088995, 9567873826557246, 237326809782, 8900281255096, 1072, 659255, 987, 482
8008,1284273.47299148,1284273.47335844, 22652518089995, 9567873827795372, 237326809792, 8900281256240, 1076, 656326, 1041, 483
8009,1284273.47399838,1284273.47436598, 22652518090795, 9567873829031392, 237326809802, 8900281257383, 1077, 660691, 1012, 482
8010,1284273.47499866,1284273.47536556, 22652518091795, 9567873830258788, 237326809810, 8900281258516, 1068, 656566, 983, 485
8011,1284273.47600388,1284273.47637104, 22652518092795, 9567873831492316, 237326809820, 8900281259657, 1067, 654962, 978, 483
8012,1284273.47701202,1284273.47737980, 22652518093795, 9567873832729580, 237326809830, 8900281260801, 1078, 666278, 982, 483
8013,1284273.47802644,1284273.47839426, 22652518094595, 9567873833974896, 237326809840, 8900281261952, 1081, 667296, 991, 485
8014,1284273.47904248,1284273.47940932, 22652518095595, 9567873835221742, 237326809850, 8900281263103, 1084, 672000, 985, 485
8015,1284273.48004690,1284273.48041370, 22652518096595, 9567873836453832, 237326809858, 8900281264242, 1076, 663425, 1032, 483
8016,1284273.48105686,1284273.48142408, 22652518097595, 9567873837693780, 237326809868, 8900281265388, 1072, 658567, 1007, 485
8017,1284273.48206056,1284273.48242728, 22652518098595, 9567873838925488, 237326809878, 8900281266527, 1065, 653451, 980, 483
8018,1284273.48307382,1284273.48344128, 22652518099395, 9567873840169366, 237326809888, 8900281267677, 1084, 667832, 996, 482
8019,1284273.48407902,1284273.48444694, 22652518100395, 9567873841403372, 237326809896, 8900281268817, 1069, 658083, 1021, 485
8020,1284273.48509102,1284273.48545834, 22652518101395, 9567873842644854, 237326809906, 8900281269964, 1078, 657214, 1001, 482
8021,1284273.48610428,1284273.48647232, 22652518102195, 9567873843889114, 237326809916, 8900281271114, 1076, 667458, 983, 483
8022,1284273.48711844,1284273.48748648, 22652518103195, 9567873845133662, 237326809926, 8900281272264, 1080, 669305, 996, 483
8023,1284273.48812064,1284273.48848894, 22652518104195, 9567873846363548, 237326809936, 8900281273400, 1069, 656862, 982, 485
8024,1284273.48912082,1284273.48948908, 22652518105195, 9567873847590942, 237326809944, 8900281274535, 1065, 652392, 998, 480
8025,1284273.49012392,1284273.49049144, 22652518106195, 9567873848821790, 237326809954, 8900281275672, 1071, 668225, 1032, 487
8026,1284273.49113182,1284273.49150110, 22652518106995, 9567873850059820, 237326809964, 8900281276817, 1076, 661276, 996, 483
8027,1284273.49214214,1284273.49251114, 22652518107995, 9567873851299098, 237326809974, 8900281277963, 1080, 665933, 991, 487
8028,1284273.49315822,1284273.49352676, 22652518108995, 9567873852545848, 237326809982, 8900281279114, 1085, 670964, 983, 485
8029,1284273.49416596,1284273.49453392, 22652518109995, 9567873853782922, 237326809992, 8900281280258, 1070, 662096, 1085, 483
8030,1284273.49518124,1284273.49554938, 22652518110795, 9567873855029388, 237326810002, 8900281281410, 1088, 678041, 992, 487
8031,1284273.49619362,1284273.49656066, 22652518111795, 9567873856271634, 237326810012, 8900281282557, 1078, 664332, 1005, 482
8032,1284273.49720822,1284273.49757622, 22652518112795, 9567873857516948, 237326810022, 8900281283708, 1076, 661635, 975, 485
8033,1284273.49821762,1284273.49858458, 22652518113795, 9567873858755172, 237326810030, 8900281284853, 1067, 661208, 983, 485
8034,1284273.49922570,1284273.49959378, 22652518114795, 9567873859992628, 237326810040, 8900281285997, 1074, 655200, 1007, 485
8035,1284273.50023876,1284273.50060628, 22652518115595, 9567873861236314, 237326810050, 8900281287146, 1083, 665476, 992, 485
8036,1284273.50125148,1284273.50161906, 22652518116595, 9567873862478658, 237326810058, 8900281288294, 1082, 662691, 980, 482
8037,1284273.50225552,1284273.50262850, 22652518117595, 9567873863714580, 237326810068, 8900281289437, 1074, 659110, 994, 485
8038,1284273.50326120,1284273.50362972, 22652518118595, 9567873864946000, 237326810078, 8900281290574, 1072, 653946, 1058, 485
8039,1284273.50427734,1284273.50464668, 22652518119395, 9567873866192848, 237326810088, 8900281291728, 1085, 672178, 985, 485
8040,1284273.50529204,1284273.50566122, 22652518120395, 9567873867438546, 237326810098, 8900281292880, 1078, 659267, 992, 483
8041,1284273.50629472,1284273.50666360, 22652518121395, 9567873868668432, 237326810106, 8900281294016, 1069, 652467, 989, 485
8042,1284273.50730958,1284273.50767832, 22652518122395, 9567873869913938, 237326810116, 8900281295168, 1078, 656317, 998, 483
8043,1284273.50831332,1284273.50868166, 22652518123395, 9567873871145740, 237326810126, 8900281296306, 1072, 660125, 1000, 485
8044,1284273.50931432,1284273.50968342, 22652518124195, 9567873872375916, 237326810136, 8900281297442, 1067, 651994, 982, 482
8045,1284273.51031722,1284273.51068892, 22652518125195, 9567873873607718, 237326810144, 8900281298581, 1072, 657428, 1007, 485
8046,1284273.51132716,1284273.51169688, 22652518126195, 9567873874844888, 237326810154, 8900281299726, 1076, 659805, 998, 485
8047,1284273.51232914,1284273.51269862, 22652518126995, 9567873876074776, 237326810164, 8900281300862, 1062, 659378, 1005, 483
8048,1284273.51333698,1284273.51370628, 22652518127995, 9567873877311752, 237326810174, 8900281302006, 1074, 660800, 973, 482
8049,1284273.51434306,1284273.51471226, 22652518128995, 9567873878546718, 237326810182, 8900281303146, 1076, 666819, 983, 483
8050,1284273.51535374,1284273.51572226, 22652518129995, 9567873879786952, 237326810192, 8900281304292, 1074, 669633, 992, 483
8051,1284273.51636750,1284273.51673650, 22652518130995, 9567873881032460, 237326810202, 8900281305442, 1082, 665182, 996, 482
8052,1284273.51737082,1284273.51774098, 22652518131795, 9567873882265030, 237326810212, 8900281306581, 1062, 652353, 1001, 487
8053,1284273.51838136,1284273.51875154, 22652518132795, 9567873883505744, 237326810222, 8900281307726, 1076, 661239, 1003, 485
8054,1284273.51938752,1284273.51975664, 22652518133861, 9567873884740132, 237326810231, 8900281308869, 1072, 682201, 1053, 485
8055,1284273.52039822,1284273.52076644, 22652518134861, 9567873885980176, 237326810241, 8900281310014, 1077, 689658, 1058, 487
8056,1284273.52140820,1284273.52177808, 22652518135661, 9567873887219742, 237326810251, 8900281311161, 1076, 662076, 987, 483
8057,1284273.52241960,1284273.52278880, 22652518136661, 9567873888461990, 237326810259, 8900281312307, 1073, 665641, 1008, 483
8058,1284273.52341998,1284273.52378988, 22652518137661, 9567873889689672, 237326810269, 8900281313443, 1068, 653087, 980, 482
8059,1284273.52443508,1284273.52480350, 22652518138661, 9567873890934314, 237326810279, 8900281314593, 1087, 679400, 1001, 482
8060,1284273.52545228,1284273.52582032, 22652518139661, 9567873892182218, 237326810289, 8900281315746, 1089, 676275, 1001, 483
8061,1284273.52645398,1284273.52682278, 22652518140461, 9567873893412392, 237326810299, 8900281316883, 1064, 660951, 991, 482
8062,1284273.52746012,1284273.52782822, 22652518141461, 9567873894646590, 237326810307, 8900281318023, 1068, 657389, 980, 483
8063,1284273.52846936,1284273.52883694, 22652518142461, 9567873895884142, 237326810317, 8900281319168, 1069, 657173, 989, 482
8064,1284273.52948102,1284273.52985006, 22652518143461, 9567873897127444, 237326810327, 8900281320317, 1080, 667353, 991, 485
8065,1284273.53049478,1284273.53086356, 22652518144261, 9567873898371896, 237326810337, 8900281321467, 1081, 665726, 992, 483
8066,1284273.53150566,1284273.53187384, 22652518145261, 9567873899611940, 237326810345, 8900281322612, 1081, 665212, 998, 485
8067,1284273.53251544,1284273.53288270, 22652518146261, 9567873900849972, 237326810355, 8900281323757, 1080, 660142, 978, 483
8068,1284273.53353274,1284273.53389954, 22652518147261, 9567873902098832, 237326810365, 8900281324910, 1080, 663657, 983, 483
8069,1284273.53453580,1284273.53490372, 22652518148261, 9567873903329580, 237326810375, 8900281326049, 1072, 662742, 982, 482
8070,1284273.53554882,1284273.53591590, 22652518149061, 9567873904572404, 237326810385, 8900281327198, 1080, 659187, 1008, 485
8071,1284273.53655832,1284273.53692500, 22652518150061, 9567873905811584, 237326810393, 8900281328342, 1076, 664680, 1039, 483
8072,1284273.53757288,1284273.53794048, 22652518151061, 9567873907056994, 237326810403, 8900281329493, 1084, 670950, 980, 483
8073,1284273.53858898,1284273.53895666, 22652518151861, 9567873908303938, 237326810413, 8900281330646, 1082, 668157, 1012, 485
8074,1284273.53959046,1284273.53995712, 22652518152861, 9567873909532962, 237326810423, 8900281331782, 1066, 653637, 1033, 483
8075,1284273.54060170,1284273.54096934, 22652518153861, 9567873910774156, 237326810433, 8900281332929, 1077, 661733, 989, 485
8076,1284273.54161888,1284273.54198638, 22652518154861, 9567873912022344, 237326810441, 8900281334082, 1080, 660342, 983, 485
8077,1284273.54263666,1284273.54300374, 22652518155861, 9567873913271682, 237326810451, 8900281335237, 1085, 670694, 989, 482
8078,1284273.54364132,1284273.54400868, 22652518156661, 9567873914505212, 237326810461, 8900281336377, 1059, 647226, 978, 482
8079,1284273.54464384,1284273.54501182, 22652518157661, 9567873915735386, 237326810471, 8900281337514, 1070, 655076, 1046, 487
8080,1284273.54565082,1284273.54601852, 22652518158661, 9567873916970446, 237326810479, 8900281338655, 1072, 650219, 1003, 487
8081,1284273.54665518,1284273.54702298, 22652518159661, 9567873918203782, 237326810489, 8900281339795, 1070, 660112, 973, 485
8082,1284273.54765844,1284273.54802554, 22652518160461, 9567873919434820, 237326810499, 8900281340933, 1068, 659057, 989, 485
8083,1284273.54867180,1284273.54904028, 22652518161461, 9567873920678696, 237326810509, 8900281342082, 1083, 666183, 991, 483
8084,1284273.54968192,1284273.55004944, 22652518162461, 9567873921917974, 237326810519, 8900281343227, 1080, 659983, 987, 482
8085,1284273.55069118,1284273.55105926, 22652518163461, 9567873923157250, 237326810527, 8900281344373, 1078, 668169, 1001, 482
8086,1284273.55170058,1284273.55206836, 22652518164461, 9567873924396050, 237326810537, 8900281345518, 1072, 666730, 971, 482
8087,1284273.55271604,1284273.55308384, 22652518165261, 9567873925642418, 237326810547, 8900281346670, 1080, 666119, 996, 485
8088,1284273.55372080,1284273.55408886, 22652518166261, 9567873926875946, 237326810555, 8900281347809, 1071, 657703, 982, 485
8089,1284273.55472864,1284273.55509736, 22652518167261, 9567873928113018, 237326810565, 8900281348953, 1072, 655332, 976, 482
8090,1284273.55573912,1284273.55610662, 22652518168261, 9567873929352488, 237326810575, 8900281350099, 1080, 667176, 980, 485
8091,1284273.55674640,1284273.55711440, 22652518169061, 9567873930588412, 237326810585, 8900281351242, 1076, 667239, 985, 487
8092,1284273.55776180,1284273.55812958, 22652518170061, 9567873931834876, 237326810595, 8900281352393, 1082, 664091, 1000, 485
8093,1284273.55876266,1284273.55912978, 22652518171061, 9567873933063708, 237326810603, 8900281353528, 1065, 662033, 996, 485
8094,1284273.55977778,1284273.56014592, 22652518172061, 9567873934309692, 237326810613, 8900281354680, 1020, 633660, 985, 483
8095,1284273.56078546,1284273.56115362, 22652518173061, 9567873935546862, 237326810623, 8900281355823, 1074, 667191, 1066, 483
8096,1284273.56178604,1284273.56215390, 22652518173861, 9567873936774066, 237326810633, 8900281356958, 1064, 656971, 989, 487
8097,1284273.56278840,1284273.56315598, 22652518174861, 9567873938003952, 237326810641, 8900281358094, 1065, 652869, 985, 485
8098,1284273.56379554,1284273.56416378, 22652518175861, 9567873939241218, 237326810651, 8900281359237, 1075, 661900, 1021, 482
8099,1284273.56480514,1284273.56517240, 22652518176661, 9567873940479058, 237326810661, 8900281360382, 1074, 663830, 1044, 485
8100,1284273.56581416,1284273.56618236, 22652518177661, 9567873941717760, 237326810671, 8900281361527, 1076, 663717, 991, 483
8101,1284273.56681554,1284273.56718362, 22652518178661, 9567873942946688, 237326810679, 8900281362663, 1065, 655171, 989, 482
8102,1284273.56781890,1284273.56818748, 22652518179661, 9567873944178204, 237326810689, 8900281363801, 1072, 652630, 991, 485
8103,1284273.56883466,1284273.56920432, 22652518180661, 9567873945424476, 237326810699, 8900281364955, 1085, 673696, 980, 483
8104,1284273.56983560,1284273.57020378, 22652518181461, 9567873946653214, 237326810709, 8900281366088, 1063, 655257, 996, 485
8105,1284273.57084980,1284273.57121874, 22652518182461, 9567873947898050, 237326810719, 8900281367241, 1080, 660589, 998, 485
8106,1284273.57185288,1284273.57222286, 22652518183461, 9567873949130714, 237326810727, 8900281368379, 1072, 655771, 987, 483
8107,1284273.57285558,1284273.57322472, 22652518184461, 9567873950360600, 237326810737, 8900281369516, 1065, 660687, 1053, 485
8108,1284273.57385988,1284273.57422844, 22652518185261, 9567873951593460, 237326810747, 8900281370655, 1077, 661730, 994, 483
8109,1284273.57486400,1284273.57523410, 22652518186261, 9567873952825740, 237326810755, 8900281371794, 1074, 661819, 1003, 487
8110,1284273.57586524,1284273.57623326, 22652518187261, 9567873954053710, 237326810765, 8900281372928, 1057, 649026, 976, 483
8111,1284273.57687656,1284273.57724496, 22652518188261, 9567873955294520, 237326810775, 8900281374076, 1079, 661908, 1042, 421
8112,1284273.57787732,1284273.57831354, 22652518189261, 9567873956607486, 237326810785, 8900281375287, 1147, 714275, 1139, 485
8113,1284273.57888458,1284273.57925462, 22652518190061, 9567873957759756, 237326810793, 8900281376354, 1000, 612271, 987, 483
8114,1284273.57989288,1284273.58026142, 22652518191061, 9567873958996350, 237326810803, 8900281377497, 1076, 670535, 1116, 482
8115,1284273.58090034,1284273.58127054, 22652518191861, 9567873960233616, 237326810813, 8900281378641, 1075, 660035, 1017, 483
8116,1284273.58190954,1284273.58227950, 22652518192861, 9567873961472700, 237326810823, 8900281379786, 1073, 661283, 987, 485
8117,1284273.58292262,1284273.58329084, 22652518193861, 9567873962716770, 237326810833, 8900281380934, 1082, 663835, 992, 482
8118,1284273.58392294,1284273.58429260, 22652518194861, 9567873963945220, 237326810841, 8900281382069, 1073, 669694, 1314, 485
8119,1284273.58493606,1284273.58530784, 22652518195861, 9567873965189576, 237326810851, 8900281383220, 1085, 671007, 987, 483
8120,1284273.58594326,1284273.58631202, 22652518196661, 9567873966424158, 237326810861, 8900281384360, 1067, 662992, 1180, 485
8121,1284273.58694454,1284273.58731318, 22652518197661, 9567873967653182, 237326810871, 8900281385496, 1069, 659087, 1103, 483
8122,1284273.58796042,1284273.58832952, 22652518198661, 9567873968900412, 237326810879, 8900281386648, 1088, 670037, 1014, 483
8123,1284273.58896806,1284273.58933688, 22652518199661, 9567873970137294, 237326810889, 8900281387791, 1073, 656498, 1096, 483
8124,1284273.58997432,1284273.59034428, 22652518200461, 9567873971372932, 237326810899, 8900281388934, 1081, 665733, 1001, 483
8125,1284273.59098716,1284273.59135722, 22652518201461, 9567873972615562, 237326810909, 8900281390083, 1082, 670816, 1021, 485
8126,1284273.59199974,1284273.59236810, 22652518202461, 9567873973857330, 237326810919, 8900281391230, 1076, 662630, 1008, 482
8127,1284273.59300198,1284273.59337066, 22652518203461, 9567873975087504, 237326810927, 8900281392367, 1073, 658328, 975, 483
8128,1284273.59400388,1284273.59437164, 22652518204461, 9567873976316432, 237326810937, 8900281393502, 1068, 654100, 996, 483
8129,1284273.59500832,1284273.59537612, 22652518205261, 9567873977549386, 237326810947, 8900281394642, 1070, 654353, 1000, 482
8130,1284273.59601796,1284273.59638550, 22652518206261, 9567873978788088, 237326810955, 8900281395786, 1078, 658792, 989, 480
8131,1284273.59702266,1284273.59738992, 22652518207261, 9567873980020466, 237326810965, 8900281396925, 1064, 648817, 992, 485
8132,1284273.59802936,1284273.59839838, 22652518208261, 9567873981257444, 237326810975, 8900281398069, 1079, 676694, 1050, 423
8133,1284273.59903918,1284273.59940752, 22652518209061, 9567873982496244, 237326810985, 8900281399214, 1076, 666021, 1117, 485
8134,1284273.60005420,1284273.60042260, 22652518210061, 9567873983742420, 237326810993, 8900281400365, 1086, 675823, 992, 423
8135,1284273.60105596,1284273.60142670, 22652518211061, 9567873984973072, 237326811003, 8900281401503, 1071, 661964, 1053, 421
8136,1284273.60205934,1284273.60242714, 22652518211861, 9567873986203150, 237326811013, 8900281402639, 1064, 652817, 1042, 483
8137,1284273.60306710,1284273.60343550, 22652518212861, 9567873987439840, 237326811023, 8900281403783, 1081, 666405, 983, 483
8138,1284273.60407500,1284273.60444292, 22652518213861, 9567873988676340, 237326811033, 8900281404925, 1075, 661739, 991, 483
8139,1284273.60508288,1284273.60545090, 22652518214861, 9567873989913508, 237326811041, 8900281406068, 1076, 661841, 983, 483
8140,1284273.60608532,1284273.60645272, 22652518215927, 9567873991142914, 237326811052, 8900281407206, 1069, 677301, 1075, 485
8141,1284273.60709298,1284273.60746014, 22652518216727, 9567873992380276, 237326811062, 8900281408349, 1072, 681042, 1089, 487
8142,1284273.60809940,1284273.60846658, 22652518217727, 9567873993614666, 237326811072, 8900281409490, 1072, 650551, 976, 482
8143,1284273.60911632,1284273.60948380, 22652518218727, 9567873994863334, 237326811080, 8900281410644, 1087, 674219, 992, 485
8144,1284273.61013076,1284273.61049950, 22652518219727, 9567873996108936, 237326811090, 8900281411794, 1087, 669873, 1044, 485
8145,1284273.61113944,1284273.61150696, 22652518220527, 9567873997346392, 237326811100, 8900281412939, 1074, 660012, 998, 482
8146,1284273.61214928,1284273.61251656, 22652518221527, 9567873998586150, 237326811110, 8900281414084, 1076, 671044, 987, 480
8147,1284273.61315526,1284273.61352280, 22652518222527, 9567873999820060, 237326811120, 8900281415225, 1072, 659160, 983, 482
8148,1284273.61416920,1284273.61453658, 22652518223527, 9567874001065182, 237326811128, 8900281416375, 1081, 665896, 1023, 483
8149,1284273.61517748,1284273.61554454, 22652518224527, 9567874002302064, 237326811138, 8900281417518, 1074, 659967, 998, 483
8150,1284273.61618802,1284273.61655560, 22652518225327, 9567874003542876, 237326811148, 8900281418665, 1075, 657914, 994, 482
8151,1284273.61719996,1284273.61756712, 22652518226327, 9567874004784548, 237326811156, 8900281419812, 1078, 663258, 1035, 483
8152,1284273.61821524,1284273.61858364, 22652518227327, 9567874006030534, 237326811166, 8900281420964, 1079, 672673, 983, 487
8153,1284273.61921892,1284273.61958652, 22652518228327, 9567874007261856, 237326811176, 8900281422102, 1070, 658912, 1037, 482
8154,1284273.62023158,1284273.62059934, 22652518229127, 9567874008504774, 237326811186, 8900281423251, 1076, 664430, 994, 482
8155,1284273.62124680,1284273.62161458, 22652518230127, 9567874009751144, 237326811196, 8900281424403, 1084, 664216, 978, 482
8156,1284273.62226408,1284273.62263272, 22652518231127, 9567874011000004, 237326811204, 8900281425556, 1085, 670625, 980, 483
8157,1284273.62326624,1284273.62363514, 22652518232127, 9567874012229410, 237326811214, 8900281426693, 1064, 658158, 989, 482
8158,1284273.62427438,1284273.62464318, 22652518233127, 9567874013467154, 237326811224, 8900281427837, 1075, 665189, 980, 483
8159,1284273.62527896,1284273.62564772, 22652518233927, 9567874014700204, 237326811234, 8900281428977, 1072, 658716, 1023, 483
8160,1284273.62628696,1284273.62665482, 22652518234927, 9567874015936894, 237326811242, 8900281430119, 1073, 660091, 996, 485
8161,1284273.62729364,1284273.62766142, 22652518235927, 9567874017172434, 237326811252, 8900281431261, 1072, 657785, 1007, 485
8162,1284273.62830698,1284273.62867404, 22652518236927, 9567874018415928, 237326811262, 8900281432410, 1077, 658264, 989, 483
8163,1284273.62931216,1284273.62967928, 22652518237727, 9567874019649646, 237326811272, 8900281433551, 1072, 666314, 996, 480
8164,1284273.63031392,1284273.63068078, 22652518238727, 9567874020878864, 237326811282, 8900281434687, 1065, 653810, 1062, 482
8165,1284273.63132086,1284273.63168814, 22652518239727, 9567874022115170, 237326811290, 8900281435829, 1078, 666385, 978, 483
8166,1284273.63233176,1284273.63269962, 22652518240727, 9567874023356076, 237326811300, 8900281436977, 1080, 666516, 983, 485
8167,1284273.63334328,1284273.63371086, 22652518241527, 9567874024597464, 237326811310, 8900281438124, 1079, 662689, 1003, 482
8168,1284273.63435076,1284273.63471904, 22652518242527, 9567874025834344, 237326811320, 8900281439267, 1070, 661078, 989, 487
8169,1284273.63535996,1284273.63572796, 22652518243527, 9567874027072472, 237326811328, 8900281440411, 1074, 659425, 983, 483
8170,1284273.63637208,1284273.63674078, 22652518244527, 9567874028315294, 237326811338, 8900281441560, 1080, 673307, 996, 483
8171,1284273.63738822,1284273.63775668, 22652518245527, 9567874029561950, 237326811348, 8900281442712, 1082, 669580, 1058, 485
8172,1284273.63839800,1284273.63876682, 22652518246327, 9567874030801612, 237326811358, 8900281443859, 1076, 665778, 1030, 483
8173,1284273.63940386,1284273.63977354, 22652518247327, 9567874032035618, 237326811368, 8900281445000, 1072, 655317, 989, 483
8174,1284273.64041528,1284273.64078454, 22652518248327, 9567874033277100, 237326811376, 8900281446147, 1078, 663341, 985, 483
8175,1284273.64142530,1284273.64179396, 22652518249327, 9567874034516568, 237326811386, 8900281447292, 1080, 660617, 985, 485
8176,1284273.64244014,1284273.64280900, 22652518250127, 9567874035761980, 237326811396, 8900281448444, 1080, 664396, 1051, 482
8177,1284273.64344388,1284273.64381300, 22652518251127, 9567874036994070, 237326811404, 8900281449581, 1072, 660398, 983, 480
8178,1284273.64445676,1284273.64482520, 22652518252127, 9567874038237084, 237326811414, 8900281450730, 1082, 671573, 1005, 485
8179,1284273.64546892,1284273.64583772, 22652518253127, 9567874039479426, 237326811424, 8900281451879, 1082, 666132, 989, 482
8180,1284273.64648404,1284273.64685410, 22652518254127, 9567874040728382, 237326811434, 8900281453032, 1084, 663085, 976, 483
8181,1284273.64749100,1284273.64785988, 22652518254927, 9567874041963348, 237326811444, 8900281454173, 1069, 658978, 1001, 485
8182,1284273.64850266,1284273.64887118, 22652518255927, 9567874043204254, 237326811452, 8900281455319, 1076, 662303, 1050, 480
8183,1284273.64951958,1284273.64988876, 22652518256927, 9567874044453402, 237326811462, 8900281456473, 1077, 667164, 994, 482
8184,1284273.65053114,1284273.65090034, 22652518257927, 9567874045694882, 237326811472, 8900281457621, 1078, 667142, 987, 483
8185,1284273.65154678,1284273.65191566, 22652518258727, 9567874046940102, 237326811482, 8900281458773, 1080, 664653, 1021, 483
8186,1284273.65256048,1284273.65292938, 22652518259727, 9567874048184744, 237326811492, 8900281459923, 1079, 668062, 985, 487
8187,1284273.65357500,1284273.65394302, 22652518260727, 9567874049429004, 237326811500, 8900281461072, 1081, 661382, 996, 482
8188,1284273.65457798,1284273.65494634, 22652518261727, 9567874050659754, 237326811510, 8900281462210, 1063, 653380, 1044, 485
8189,1284273.65557848,1284273.65594554, 22652518262727, 9567874051887052, 237326811520, 8900281463344, 1065, 655635, 1057, 487
8190,1284273.65658184,1284273.65695004, 22652518263527, 9567874053119048, 237326811530, 8900281464483, 1068, 657126, 983, 483
8191,1284273.65759288,1284273.65796098, 22652518264527, 9567874054359858, 237326811538, 8900281465629, 1080, 666610, 1003, 487
8192,1284273.65859322,1284273.65896080, 22652518265527, 9567874055587350, 237326811548, 8900281466764, 1066, 659567, 996, 483
8193,1284273.65959762,1284273.65996610, 22652518266327, 9567874056821070, 237326811558, 8900281467904, 1065, 667617, 1069, 483
8194,1284273.66060386,1284273.66097454, 22652518267327, 9567874058057760, 237326811568, 8900281469048, 1076, 665117, 985, 483
8195,1284273.66161528,1284273.66198302, 22652518268327, 9567874059295982, 237326811576, 8900281470191, 1076, 665057, 975, 487
8196,1284273.66262026,1284273.66298806, 22652518269327, 9567874060529414, 237326811586, 8900281471331, 1070, 651267, 980, 483
8197,1284273.66362752,1284273.66399558, 22652518270327, 9567874061766298, 237326811596, 8900281472475, 1076, 669487, 1016, 483
8198,1284273.66463518,1284273.66500198, 22652518271127, 9567874063001838, 237326811606, 8900281473617, 1073, 657675, 980, 483
8199,1284273.66564486,1284273.66601236, 22652518272127, 9567874064241306, 237326811616, 8900281474763, 1080, 671200, 987, 480
8200,1284273.66665150,1284273.66701878, 22652518273127, 9567874065476462, 237326811624, 8900281475903, 1074, 663387, 994, 483
8201,1284273.66765446,1284273.66802156, 22652518274127, 9567874066708170, 237326811634, 8900281477041, 1062, 656241, 989, 485
8202,1284273.66865900,1284273.66902606, 22652518274927, 9567874067940932, 237326811644, 8900281478181, 1070, 661141, 978, 483
8203,1284273.66967270,1284273.67004024, 22652518275927, 9567874069185000, 237326811652, 8900281479330, 1080, 666567, 987, 480
8204,1284273.67068602,1284273.67105366, 22652518276927, 9567874070429164, 237326811662, 8900281480480, 1086, 670864, 989, 483
